PROV1836;Hayya;Hayya;Hayya;;Hayya;;;;;;;
PROV1837;Atbara;Atbara;Atbara;;Atbara;;;;;;;
PROV1838;Obeid;Obeid;Obeid;;Obeid;;;;;;;
PROV1839;Nuhud;Nuhud;Nuhud;;Nuhud;;;;;;;
PROV1840;Kaduqli;Kaduqli;Kaduqli;;Kaduqli;;;;;;;
PROV1841;Fasher;Fasher;Fasher;;Fasher;;;;;;;
PROV1842;Junaynah;Junaynah;Junaynah;;Junaynah;;;;;;;
PROV1843;Waw;Waw;Waw;;Wâw;;;;;;;
PROV1844;Bor;Bor;Bor;;Bor;;;;;;;
PROV1845;Yambio;Yambio;Yambio;;Yambio;;;;;;;
PROV1846;Lado;Lado;Lado;;Lado;;;;;;;
PROV1847;Kapoeta;Kapoeta;Kapoeta;;Kapoeta;;;;;;;
PROV1848;Asmara;Asmara;Asmara;;Asmara;;;;;;;
PROV1849;Massawa;Massawa;Massawa;;Massawa;;;;;;;
PROV1850;Akordat;Akordat;Akordat;;Akordat;;;;;;;
PROV1851;Assab;Assab;Assab;;Assab;;;;;;;
PROV1852;Gonder;Gonder;Gonder;;Gonder;;;;;;;
PROV1853;Debre Tabor;Debre Tabor;Debre Tabor;;Debre Tabor;;;;;;;
PROV1854;Matamma;Matamma;Matamma;;Matamma;;;;;;;
PROV1855;Debre Markos;Debre Markos;Debre Markos;;Debre Markos;;;;;;;
PROV1856;Aksum;Aksum;Aksum;;Aksum;;;;;;;
PROV1857;Antalo;Antalo;Antalo;;Antalo;;;;;;;
PROV1858;Awsa;Awsa;Awsa;;Awsa;;;;;;;
PROV1859;Ankober;Ankober;Ankober;;Ankober;;;;;;;
PROV1860;Awasa;Awasa;Awasa;;Awasa;;;;;;;
PROV1861;Aselia;Aselia;Aselia;;Aselia;;;;;;;
PROV1862;Bonga;Bonga;Bonga;;Bonga;;;;;;;
PROV1863;Asosa;Asosa;Asosa;;Asosa;;;;;;;
PROV1864;Negele;Negele;Negele;;Negele;;;;;;;
PROV1865;Harer;Harer;Harer;;Harer;;;;;;;
PROV1866;Goba;Goba;Goba;;Goba;;;;;;;
PROV1867;Werder;Werder;Werder;;Werder;;;;;;;
PROV1868;Mogadishu;Mogadiscio;Mogadishu;;Mogadiscio;;;;;;;
PROV1869;Baidoa;Baidoa;Baidoa;;Baidoa;;;;;;;
PROV1870;Kismayo;Kismayo;Kismayo;;Kismaayo;;;;;;;
PROV1871;Hobyo;Hobyo;Hobyo;;Hobyo;;;;;;;
PROV1872;Bosaso;Bosaso;Bosaso;;Bosaso;;;;;;;
PROV1873;Berbera;Berbera;Berbera;;Berbera;;;;;;;
PROV1874;Zeyla;Zeyla;Zeyla;;Zeyla;;;;;;;
PROV1875;Djibuti;Djibouti;Dschibuti;;Djibuti;;;;;;;
PROV1876;Cape Verde;Cap-Verde;Cape Verde;;Cabo Verde;;;;;;;
PROV1877;Bissau;Bissau;Bissau;;Bissau;;;;;;;
PROV1878;Gabu;Gabu;Gabu;;Gabu;;;;;;;
PROV1879;Boffa;Boffa;Boffa;;Boffa;;;;;;;
PROV1880;Timbo;Timbo;Timbo;;Timbo;;;;;;;
PROV1881;Dinguiraye;Dinguiraye;Dinguiraye;;Dinguiraye;;;;;;;
PROV1882;Kankan;Kankan;Kankan;;Kankan;;;;;;;
PROV1883;Beyla;Beyla;Beyla;;Beyla;;;;;;;
PROV1884;Freetown;Freetown;Freetown;;Freetown;;;;;;;
PROV1885;Falaba;Falaba;Falaba;;Falaba;;;;;;;
PROV1886;Bo;Bo;Bo;;Bo;;;;;;;
PROV1887;Monrovia;Monrovia;Monrovia;;Monrovia;;;;;;;
PROV1888;Harper;Harper;Harper;;Harper;;;;;;;
PROV1889;Bopolu;Bopolu;Bopolu;;Bopolu;;;;;;;
PROV1890;Gbarnga;Gbarnga;Gbarnga;;Gbarnga;;;;;;;
PROV1891;Zwedru;Zwedru;Zwedru;;Zwedru;;;;;;;
PROV1892;Grand Lahou;Grand-Lahou;Grand Lahou;;Grand Lahou;;;;;;;
PROV1893;Sassandra;Sassandra;Sassandra;;Sassandra;;;;;;;
PROV1894;Grand Bassam;Grand-Bassam;Grand Bassam;;Grand Bassam;;;;;;;
PROV1895;Bouake;Bouaké;Bouake;;Bouake;;;;;;;
PROV1896;Man;Man;Man;;Man;;;;;;;
PROV1897;Akoupe;Akoupé;Akoupe;;Akoupe;;;;;;;
PROV1898;Kong;Kong;Kong;;Kong;;;;;;;
PROV1899;Bondouku;Bondoukou;Bondouku;;Bondouku;;;;;;;
PROV1900;Odienne;Odienne;Odienne;;Odienné;;;;;;;
PROV1901;Wagadugu;Ouagadougou;Wagadugu;;Wagadugu;;;;;;;
PROV1902;Wahiguya;Wahiguya;Wahiguya;;Wahiguya;;;;;;;
PROV1903;Dori;Dori;Dori;;Dori;;;;;;;
PROV1904;Fada Ngourma;Fada N'Gourma;Fada Ngourma;;Fada Ngourma;;;;;;;
PROV1905;Bobo Dioulasso;Bobo-Dioulasso;Bobo Dioulasso;;Bobo-Dioulasso;;;;;;;
PROV1906;Orodaro;Orodaro;Orodaro;;Orodaro;;;;;;;
PROV1907;Accra;Accra;Accra;;Accra;;;;;;;
PROV1908;Cape Coast;Cape Coast;Kapküste;;Cape Coast;;;;;;;
PROV1909;Sekondi;Sekondi;Sekondi;;Sekondi;;;;;;;
PROV1910;Kumasi;Kumasi;Kumasi;;Kumasi;;;;;;;
PROV1911;Kintampo;Kintampo;Kintampo;;Kintampo;;;;;;;
PROV1912;Wa;Wa;Wa;;Wa;;;;;;;
PROV1913;Tamale;Tamale;Tamale;;Tamale;;;;;;;
PROV1914;Lome;Lomé;Lome;;Lome;;;;;;;
PROV1915;Ho;Ho;Ho;;Ho;;;;;;;
PROV1916;Yendi;Yendi;Yendi;;Yendi;;;;;;;
PROV1917;Atakpame;Atakpamé;Atakpame;;Atakpame;;;;;;;
PROV1918;Sokode;Sokodé;Sokode;;Sokode;;;;;;;
PROV1919;Cotonou;Cotonou;Cotonou;;Cotonou;;;;;;;
PROV1920;Abomey;Abomey;Abomey;;Abomey;;;;;;;
PROV1921;Nikki;Nikki;Nikki;;Nikki;;;;;;;
PROV1922;Jugu;Jugu;Jugu;;Jugu;;;;;;;
PROV1923;Lagos;Lagos;Lagos;;Lagos;;;;;;;
PROV1924;Abeokuta;Abeokuta;Abeokuta;;Abeokuta;;;;;;;
PROV1925;Ibadan;Ibadan;Ibadan;;Ibadán;;;;;;;
PROV1926;Ife;Ife;Ife;;Ife;;;;;;;
PROV1927;Ilorin;Ilorin;Ilorin;;Ilorin;;;;;;;
PROV1928;Benin;Bénin;Benin;;Benín;;;;;;;
PROV1929;Akure;Akure;Akure;;Akure;;;;;;;
PROV1930;Lokoja;Lokoja;Lokoja;;Lokoja;;;;;;;
PROV1931;Warri;Warri;Warri;;Warri;;;;;;;
PROV1932;Bonny;Bonny;Bonny;;Bonny;;;;;;;
PROV1933;Awka;Awka;Awka;;Awka;;;;;;;
PROV1934;Calabar;Calabar;Calabar;;Calabar;;;;;;;
PROV1935;Aruchukwu;Aruchukwu;Aruchukwu;;Aruchukwu;;;;;;;
PROV1936;Makurdi;Makurdi;Makurdi;;Makurdi;;;;;;;
PROV1937;Tukari;Tukari;Tukari;;Tukari;;;;;;;
PROV1938;Bussa;Bussa;Bussa;;Bussa;;;;;;;
PROV1939;Zaria;Zaria;Zaria;;Zaria;;;;;;;
PROV1940;Bida;Bida;Bida;;Bida;;;;;;;
PROV1941;Abuja;Abuja;Abuja;;Abuja;;;;;;;
PROV1942;Bauchi;Bauchi;Bauchi;;Bauchi;;;;;;;
PROV1943;Jos;Jos;Jos;;Jos;;;;;;;
PROV1944;Gombe;Gombe;Gombe;;Gombe;;;;;;;
PROV1945;Kano;Kano;Kano;;Kano;;;;;;;
PROV1946;Kebbi;Kebbi;Kebbi;;Kebbi;;;;;;;
PROV1947;Katsina;Katsina;Katsina;;Katsina;;;;;;;
PROV1948;Sokoto;Sokoto;Sokoto;;Sokoto;;;;;;;
PROV1949;Hadejia;Hadejia;Hadejia;;Hadejia;;;;;;;
PROV1950;Yola;Yola;Yola;;Yola;;;;;;;
PROV1951;Kuka;Kuka;Kuka;;Kuka;;;;;;;
PROV1952;Nguru;Nguru;Nguru;;Nguru;;;;;;;
PROV1953;Dikoa;Dikoa;Dikoa;;Dikoa;;;;;;;
PROV1954;São Tomé;São Tomé;Sao Tome;;Sao Tome;;;;;;;
PROV1955;Fernando Pó;Fernando Po;Fernando Po;;Fernando Po;;;;;;;
PROV1956;Douala;Douala;Douala;;Douala;;;;;;;
PROV1957;Buea;Buea;Buea;;Buea;;;;;;;
PROV1958;Kribi;Kribi;Kribi;;Kribi;;;;;;;
PROV1959;Yaounde;Yaoundé;Yaounde;;Yaounde;;;;;;;
PROV1960;Bafoussam;Bafoussam;Bafoussam;;Bafoussam;;;;;;;
PROV1961;Bamenda;Bamenda;Bamenda;;Bamenda;;;;;;;
PROV1962;Bertoua;Bertoua;Bertoua;;Bertoua;;;;;;;
PROV1963;Ngaoundere;Ngaoundéré;Ngaoundere;;Ngaoundéré;;;;;;;
PROV1964;Maroua;Maroua;Maroua;;Maroua;;;;;;;
PROV1965;Bangui;Bangui;Bangui;;Bangui;;;;;;;
PROV1966;Nola;Nola;Nola;;Nola;;;;;;;
PROV1967;Bouar;Bouar;Bouar;;Bouar;;;;;;;
PROV1968;Bossangoa;Bossangoa;Bossangoa;;Bossangoa;;;;;;;
PROV1969;Zemio;Zemio;Zemio;;Zemio;;;;;;;
PROV1970;Bangassou;Bangassou;Bangassou;;Bangassou;;;;;;;
PROV1971;Ndele;Ndélé;Ndele;;Ndele;;;;;;;
PROV1972;Libreville;Libreville;Libreville;;Libreville;;;;;;;
PROV1973;Bata;Bata;Bata;;Bata;;;;;;;
PROV1974;Mayumbe;Mayumbe;Mayumbe;;Mayumbe;;;;;;;
PROV1975;Moanda;Moanda;Moanda;;Moanda;;;;;;;
PROV1976;Makokou;Makokou;Makokou;;Makokou;;;;;;;
PROV1977;Nkuna;Nkuna;Nkuna;;Nkuna;;;;;;;
PROV1978;Madingou;Madingou;Madingou;;Madingou;;;;;;;
PROV1979;Biloka;Biloka;Biloka;;Biloka;;;;;;;
PROV1980;Djambala;Djambala;Djambala;;Djambala;;;;;;;
PROV1981;Impfondo;Impfondo;Impfondo;;Impfondo;;;;;;;
PROV1982;Kinshasa;Kinshasa;Kinshasa;;Kinshasa;;;;;;;
PROV1983;Boma;Boma;Boma;;Boma;;;;;;;
PROV1984;Kananga;Kananga;Kananga;;Kananga;;;;;;;
PROV1985;Kumbana;Kumbana;Kumbana;;Kumbana;;;;;;;
PROV1986;Lusambo;Lusambo;Lusambo;;Lusambo;;;;;;;
PROV1987;Bunkeya;Bunkeya;Bunkeya;;Bunkeya;;;;;;;
PROV1988;Mussumba;Mussumba;Mussumba;;Mussumba;;;;;;;
PROV1989;Munza;Munza;Munza;;Munza;;;;;;;
PROV1990;Nyangwe;Nyangwe;Nyangwe;;Nyangwe;;;;;;;
PROV1991;Uvira;Uvira;Uvira;;Uvira;;;;;;;
PROV1992;Basoko;Basoko;Basoko;;Basoko;;;;;;;
PROV1993;Irebu;Irebu;Irebu;;Irebu;;;;;;;
PROV1994;Nsheng;Nsheng;Nsheng;;Nsheng;;;;;;;
PROV1995;Gemena;Gemena;Gemena;;Gemena;;;;;;;
PROV1996;Kisangani;Kisangani;Kisangani;;Kisangani;;;;;;;
PROV1997;Mungbane;Mungbane;Mungbane;;Mungbane;;;;;;;
PROV1998;Baramo;Baramo;Baramo;;Baramo;;;;;;;
PROV1999;Luanda;Luanda;Luanda;;Loanda;;;;;;;
PROV2000;Cabinda;Cabinda;Cabinda;;Cabinda;;;;;;;
PROV2001;Mbanza;Mbanza;Mbanza;;Mbanza;;;;;;;
PROV2002;Quibala;Quibala;Quibala;;Quibala;;;;;;;
PROV2003;Benguela;Benguela;Benguela;;Benguela;;;;;;;
PROV2004;Moçâmedes;Mocamedes;Mocamedes;;Mocamedes;;;;;;;
PROV2005;Huambo;Huambo;Huambo;;Huambo;;;;;;;
PROV2006;Kuito;Kuito;Kuito;;Kuito;;;;;;;
PROV2007;Mavinga;Mavinga;Mavinga;;Mavinga;;;;;;;
PROV2008;Ondjiva;Ondjiva;Ondjiva;;Ondjiva;;;;;;;
PROV2009;Malanje;Malanje;Malanje;;Malanje;;;;;;;
PROV2010;Saurimo;Saurimo;Saurimo;;Saurimo;;;;;;;
PROV2011;Kubanda;Kubanda;Kubanda;;Kubanda;;;;;;;
PROV2012;Lusaka;Lusaka;Lusaka;;Lusaka;;;;;;;
PROV2013;Mongu;Mongu;Mongu;;Mongu;;;;;;;
PROV2014;Kasempa;Kasempa;Kasempa;;Kasempa;;;;;;;
PROV2015;Monzo;Monzo;Monzo;;Monzo;;;;;;;
PROV2016;Kazembe;Kazembe;Kazembe;;Kazembe;;;;;;;
PROV2017;Kasema;Kasema;Kasema;;Kasema;;;;;;;
PROV2018;Chipata;Chipata;Chipata;;Chipata;;;;;;;
PROV2019;Entebbe;Entebbe;Entebbe;;Entebbe;;;;;;;
PROV2020;Mbarara;Mbarara;Mbarara;;Mbarara;;;;;;;
PROV2021;Masindi;Masindi;Masindi;;Masindi;;;;;;;
PROV2022;Kitgum;Kitgum;Kitgum;;Kitgum;;;;;;;
PROV2023;Jinja;Jinja;Jinja;;Jinja;;;;;;;
PROV2024;Nairobi;Nairobi;Nairobi;;Nairobi;;;;;;;
PROV2025;Marsabit;Marsabit;Marsabit;;Marsabit;;;;;;;
PROV2026;Lodwar;Lodwar;Lodwar;;Lodwar;;;;;;;
PROV2027;Nakuru;Nakuru;Nakuru;;Nakuru;;;;;;;
PROV2028;Kisumu;Kisumu;Kisumu;;Kisumu;;;;;;;
PROV2029;Mombasa;Mombasa;Mombasa;;Mombasa;;;;;;;
PROV2030;Lamu;Lamu;Lamu;;Lamu;;;;;;;
PROV2031;Wajir;Garbahaarey;Wajir;;Wajir;;;;;;;
PROV2032;Garissa;Garissa;Garissa;;Garissa;;;;;;;
PROV2033;Voi;Voi;Voi;;Voi;;;;;;;
PROV2034;Kigali;Kigali;Kigali;;Kigali;;;;;;;
PROV2035;Usumbura;Usumbura;Usumbura;;Usumbura;;;;;;;
PROV2036;Dar Es Salaam;Dar es Salaam;Dar Es Salaam;;Dar Es Salaam;;;;;;;
PROV2037;Tanga;Tanga;Tanga;;Tanga;;;;;;;
PROV2038;Kilwa;Kilwa;Kilwa;;Kilwa;;;;;;;
PROV2039;Lindi;Lindi;Lindi;;Lindi;;;;;;;
PROV2040;Songea;Songea;Songea;;Songea;;;;;;;
PROV2041;Masasi;Masasi;Masasi;;Masasi;;;;;;;
PROV2042;Iringa;Iringa;Iringa;;Iringa;;;;;;;
PROV2043;Tabora;Tabora;Tabora;;Tabora;;;;;;;
PROV2044;Mwanza;Mwanza;Mwanza;;Mwanza;;;;;;;
PROV2045;Morogoro;Morogoro;Morogoro;;Morogoro;;;;;;;
PROV2046;Ujiji;Ujiji;Ujiji;;Ujiji;;;;;;;
PROV2047;Arusha;Arusha;Arusha;;Arusha;;;;;;;
PROV2048;Zanzibar;Zanzibar;Zanzibar;;Zanzíbar;;;;;;;
REMOVE_PROV2049;Maputo;Maputo;Maputo;;Maputo;;;;;;;
PROV2050;Chaimate;Chaimate;Chaimate;;Chaimate;;;;;;;
PROV2051;Inhambane;Inhambane;Inhambane;;Inhambane;;;;;;;
PROV2052;Massekisse;Massekisse;Massekisse;;Massekisse;;;;;;;
PROV2053;Sena;Sena;Sena;;Sena;;;;;;;
PROV2054;Tete;Tete;Tete;;Tete;;;;;;;
PROV2055;Songo;Songo;Songo;;Songo;;;;;;;
PROV2056;Zumbo;Zumbo;Zumbo;;Zumbo;;;;;;;
PROV2057;Sofala;Sofala;Sofala;;Sofala;;;;;;;
PROV2058;Mossurize;Mossurize;Mossurize;;Mossurize;;;;;;;
PROV2059;Quelimane;Quelimane;Quelimane;;Quelimane;;;;;;;
PROV2060;Moçambique;Mozambique;Mosambik;;Mozambique;;;;;;;
PROV2061;Angoche;Angoche;Angoche;;Angoche;;;;;;;
PROV2062;Shangzhou;Shangzhou;Shangzhou;;Shangzhou;;;;;;;
PROV2063;Ibo;Ibo;Ibo;;Ibo;;;;;;;
PROV2064;Nampula;Nampula;Nampula;;Nampula;;;;;;;
PROV2065;Milange;Milange;Milange;;Milange;;;;;;;
PROV2066;Zomba;Zomba;Zomba;;Zomba;;;;;;;
PROV2067;Lilongwe;Lilongwe;Lilongwe;;Lilongwe;;;;;;;
PROV2068;Harare;Harare;Harare;;Harare;;;;;;;
PROV2069;Gweru;Gweru;Gweru;;Gweru;;;;;;;
PROV2070;Mutare;Mutare;Mutare;;Mutare;;;;;;;
PROV2071;Bulawayo;Bulawayo;Bulawayo;;Bulawayo;;;;;;;
PROV2072;Hwange;Hwange;Hwange;;Hwange;;;;;;;
PROV2073;Masvingo;Masvingo;Masvingo;;Masvingo;;;;;;;
PROV2074;Gaborone;Gaborone;Gaborone;;Gaborone;;;;;;;
PROV2075;Serowe;Serowe;Serowe;;Serowe;;;;;;;
PROV2076;Nokaneng;Nokaneng;Nokaneng;;Nokaneng;;;;;;;
PROV2077;Tsabong;Tsabong;Tsabong;;Tsabong;;;;;;;
PROV2078;Windhoek;Windhoek;Windhoek;;Windhoek;;;;;;;
PROV2079;Swakopmund;Swakopmund;Swakopmund;;Swakopmund;;;;;;;
PROV2080;Tsumeb;Tsumeb;Tsumeb;;Tsumeb;;;;;;;
PROV2081;Linyati;Linyati;Linyati;;Linyati;;;;;;;
PROV2082;Otjinene;Otjinene;Otjinene;;Otjinene;;;;;;;
PROV2083;Walvis Bay;Walvis Bay;Walvis Bay;;Bahía de Walvis ;;;;;;;
PROV2084;Angra Pequena;Angra Pequena;Angra Pequena;;Angra Pequena;;;;;;;
PROV2085;Nu-gouses;Nu-gouses;Nu-gouses;;Nu-gouses;;;;;;;
PROV2086;Karasburg;Karasburg;Karasburg;;Karasburg;;;;;;;
PROV2087;Cape Town;Le Cap;Kapstadt;;Ciudad de El Cabo;;;;;;;
PROV2088;Springbok;Springbok;Springbok;;Springbok;;;;;;;
PROV2089;Worcester;Worcester;Worcester;;Worcester;;;;;;;
PROV2090;Swettenham;Swettenham;Swettenham;;Swettenham;;;;;;;
PROV2091;Mossel Bay;Mossel Bay;Mossel Bay;;Bahía de Mossel ;;;;;;;
PROV2092;Beaufort;Beaufort;Beaufort;;Beaufort;;;;;;;
PROV2093;Calvinia;Calvinia;Calvinia;;Calvinia;;;;;;;
PROV2094;Kimberley;Kimberley;Kimberley;;Kimberley;;;;;;;
PROV2095;Dikathong;Dikathong;Dikathong;;Dikathong;;;;;;;
PROV2096;Port Elizabeth;Port Elizabeth;Port Elizabeth;;Port Elizabeth;;;;;;;
PROV2097;Graaf Reinet;Graaf-Reinet;Graaf Reinet;;Graaf Reinet;;;;;;;
PROV2098;Bisho;Bisho;Bisho;;Bisho;;;;;;;
PROV2099;Mathele;Mathele;Mathele;;Mathele;;;;;;;
PROV2100;Umtata;Umtata;Umtata;;Umtata;;;;;;;
PROV2101;Bloemfontein;Bloemfontein;Bloemfontein;;Bloemfontein;;;;;;;
PROV2102;Winburg;Winburg;Winburg;;Winburg;;;;;;;
PROV2103;Philippolis;Philippolis;Philippolis;;Philippolis;;;;;;;
PROV2104;Thaba Bosiu;Thaba Bosiu;Thaba Bosiu;;Thaba Bosiu;;;;;;;
PROV2105;Pretoria;Pretoria;Pretoria;;Pretoria;;;;;;;
PROV2106;Witwatersrand;Witwatersrand;Witwatersrand;;Witwatersrand;;;;;;;
PROV2107;Klerksdorp;Klerksdorp;Klerksdorp;;Klerksdorp;;;;;;;
PROV2108;Mosega;Mosega;Mosega;;Mosega;;;;;;;
PROV2109;Lydenburg;Lydenburg;Lydenburg;;Lydenburg;;;;;;;
PROV2110;Thohoyandu;Thohoyandu;Thohoyandu;;Thohoyandu;;;;;;;
PROV2111;Durban;Durban;Durban;;Durban;;;;;;;
PROV2112;Ladysmith;Ladysmith;Ladysmith;;Ladysmith;;;;;;;
PROV2113;Ulundi;Ulundi;Ulundi;;Ulundi;;;;;;;
PROV2114;Mbabane;Mbabane;Mbabane;;Mbabane;;;;;;;
PROV2115;Tananarive;Tananarive;Tananarive;;Tananarive;;;;;;;
PROV2116;Fianarantsoa;Fianarantsoa;Fianarantsoa;;Fianarantsoa;;;;;;;
PROV2117;Ampanihy;Ampanihy;Ampanihy;;Ampanihy;;;;;;;
PROV2118;Tolanaro;Tolanaro;Tolanaro;;Tolanaro;;;;;;;
PROV2119;Toamasina;Toamasina;Toamasina;;Toamasina;;;;;;;
PROV2120;Antsiranana;Antsiranana;Antsiranana;;Antsiranana;;;;;;;
PROV2121;Mahajanga;Mahajanga;Mahajanga;;Mahajanga;;;;;;;
PROV2122;Toliara;Toliara;Toliara;;Toliara;;;;;;;
PROV2123;Comoros;Comores;Komoren;;Comoros;;;;;;;
PROV2124;Mayotte;Mayotte;Mayotte;;Mayotte;;;;;;;
PROV2125;Mauritius;Île Maurice;Mauritius;;Mauricio;;;;;;;
PROV2126;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;
PROV2127;Seychelles;Seychelles;Seychellen;;Seychelles;;;;;;;
PROV2128;Diego Garcia;Diego Garcia;Diego Garcia;;Diego García;;;;;;;
PROV2129;Saint Helena;Sainte-Hélène;Saint Helena;;Santa Elena;;;;;;;
PROV2130;Ascension;Ascension;Ascension;;Ascensión;;;;;;;
PROV2131;Falkland Islands;Malouines;Falklandinseln;;Islas Malvinas;;;;;;;
PROV2132;Tristan da Cunha;Tristan da Cunha;Tristan da Cunha;;Tristan da Cunha;;;;;;;
PROV2133;South Georgia;Géorgie du Sud;South Georgia;;Georgia del Sur;;;;;;;
PROV2134;Azores;Açores;Azoren;;Azores;;;;;;;
PROV2135;Madeira;Madère;Madeira;;Madeira;;;;;;;
PROV2136;Canary Islands;Îles Canaries;Kanarische Inseln;;Islas Canarias;;;;;;;
PROV2137;Hermosillo;Hermosillo;Hermosillo;;Hermosillo;;;;;;;
PROV2138;Loreto;Loreto;Loreto;;Loreto;;;;;;;
PROV2139;Rosarito;Rosarito;Rosarito;;Rosarito;;;;;;;
PROV2140;Nogales;Nogales;Nogales;;Nogales;;;;;;;
PROV2141;Guaymas;Guaymas;Guaymas;;Guaymas;;;;;;;
PROV2142;Chihuahua;Chihuahua;Chihuahua;;Chihuahua;;;;;;;
PROV2143;Paso del Norte;Paso del Norte;Paso del Norte;;Paso del Norte;;;;;;;
PROV2144;Delicias;Delicias;Delicias;;Delicias;;;;;;;
PROV2145;Parral;Parral;Parral;;Parral;;;;;;;
PROV2146;Monterrey;Monterrey;Monterrey;;Monterrey;;;;;;;
PROV2147;Morelos;Morelos;Morelos;;Morelos;;;;;;;
PROV2148;Reynosa;Reynosa;Reynosa;;Reinosa;;;;;;;
PROV2149;Matamoros;Matamoros;Matamoros;;Matamoros;;;;;;;
PROV2150;Ciudad Victoria;Ciudad Victoria;Ciudad Victoria;;Ciudad Victoria;;;;;;;
PROV2151;Saltillo;Saltillo;Saltillo;;Saltillo;;;;;;;
PROV2152;Monclova;Monclova;Monclova;;Monclova;;;;;;;
PROV2153;Durango;Durango;Durango;;Durango;;;;;;;
PROV2154;Santa María del Oro;Santa Maria del Oro;Santa Maria del Oro;;Santa Maria del Oro;;;;;;;
PROV2155;Torreón;Torreón;Torreon;;Torreón;;;;;;;
PROV2156;Mazatlán;Mazatlán;Mazatlan;;Mazatlán;;;;;;;
PROV2157;Culiacán;Culiacán;Culiacan;;Culiacán;;;;;;;
PROV2158;Zacatecas;Zacatecas;Zacatecas;;Zacatecas;;;;;;;
PROV2159;San Luis Potosí;San Luis Potosi;San Luis Potosi;;San Luis Potosí;;;;;;;
PROV2160;Aguascalientes;Aguascalientes;Aguascalientes;;Aguascalientes;;;;;;;
PROV2161;Tepic;Tepic;Tepic;;Tepic;;;;;;;
PROV2162;Veracruz;Veracruz;Veracruz;;Veracruz;;;;;;;
PROV2163;Tampico;Tampico;Tampico;;Tampico;;;;;;;
PROV2164;Minatitlán;Minatitlán;Minatitlan;;Minatitlán;;;;;;;
PROV2165;Villahermosa;Villahermosa;Villahermosa;;Villahermosa;;;;;;;
PROV2166;Guadalajara;Guadalajara;Guadalajara;;Guadalajara;;;;;;;
PROV2167;Guanajuato;Guanajuato;Guanajuato;;Guanajuato;;;;;;;
PROV2168;Puerto Vallarta;Puerto Vallarta;Puerto Vallarta;;Puerto Vallarta;;;;;;;
PROV2169;Colima;Colima;Colima;;Colima;;;;;;;
PROV2170;Morelia;Morelia;Morelia;;Morelia;;;;;;;
PROV2171;Los Albañiles;Los Albaniles;Los Albaniles;;Los Albañiles;;;;;;;
PROV2172;Mexico City;Mexico;Mexico City;;Ciudad de México;;;;;;;
PROV2173;Querétaro;Querétaro;Queretaro;;Queretaro;;;;;;;
PROV2174;Toluca;Toluca;Toluca;;Toluca;;;;;;;
PROV2175;Tulancingo;Tulancingo;Tulancingo;;Tulancingo;;;;;;;
PROV2176;Puebla;Puebla;Puebla;;Puebla;;;;;;;
PROV2177;Oaxaca;Oaxaca;Oaxaca;;Oaxaca;;;;;;;
PROV2178;Collataro;Collataro;Collataro;;Collataro;;;;;;;
PROV2179;Acapulco;Acapulco;Acapulco;;Acapulco;;;;;;;
PROV2180;Chilpancingo;Chilpancingo;Chilpancingo;;Chilpancingo;;;;;;;
PROV2181;Tuxtla;Tuxtla;Tuxtla;;Tuxtla;;;;;;;
PROV2182;Tapachula;Tapachula;Tapachula;;Tapachula;;;;;;;
PROV2183;Mérida;Merida;Merida;;Mérida;;;;;;;
PROV2184;Campeche;Campeche;Campeche;;Campeche;;;;;;;
PROV2185;Bacalar;Bacalar;Bacalar;;Bacalar;;;;;;;
PROV2186;Guatemala;Guatemala;Guatemala;;Guatemala;;;;;;;
PROV2187;Quetzaltenango;Quetzaltenango;Quetzaltenango;;Quetzaltenango;;;;;;;
PROV2188;Puerto Barrios;Puerto Barrios;Puerto Barrios;;Puerto Barrios;;;;;;;
PROV2189;Sayaxché;Sayaxche;Sayaxche;;Sayaxche;;;;;;;
PROV2190;Belize;Belize;Belize;;Belice;;;;;;;
PROV2191;San Salvador;San Salvador;San Salvador;;San Salvador;;;;;;;
PROV2192;San Miguel;San Miguel;San Miguel;;San Miguel;;;;;;;
PROV2193;Comayagua;Comayagua;Comayagua;;Comayagua;;;;;;;
PROV2194;San Pedro Sula;San Pedro Sula;San Pedro Sula;;San Pedro Sula;;;;;;;
PROV2195;La Ceiba;La Ceiba;La Ceiba;;La Ceiba;;;;;;;
PROV2196;Puerto Lempira;Puerto Lempira;Puerto Lempira;;Puerto Lempira;;;;;;;
PROV2197;Managua;Managua;Managua;;Managua;;;;;;;
PROV2198;Rivas;Rivas;Rivas;;Rivas;;;;;;;
PROV2199;León;León;León;;León;;;;;;;
PROV2200;Bluefields;Bluefields;Bluefields;;Bluefields;;;;;;;
PROV2201;San José;San Jose;San Jose;;San José;;;;;;;
PROV2202;Liberia;Libéria;Liberia;;Liberia;;;;;;;
PROV2203;Limón;Limon;Limon;;Limón;;;;;;;
PROV2204;Panama City;Panamá;Panama City;;Ciudad de Panamá;;;;;;;
PROV2205;David;David;David;;David;;;;;;;
PROV2206;Penonomé;Penonomé;Penonome;;Penonomé;;;;;;;
PROV2207;Sainshand;Sainshand;Sainshand;;Sainshand;;;;;;;
PROV2208;Yaviza;Yaviza;Yaviza;;Yaviza;;;;;;;
PROV2209;Havana;La Havane;Havana;;La Habana;;;;;;;
PROV2210;Jagua;Jagua;Jagua;;Jagua;;;;;;;
PROV2211;Camagüey;Camaguey;Camaguey;;Camagüey;;;;;;;
